DateTime;KOELGLEID_MSP_A.MSPChanged;KOELING_BAK:0310TT110.MEAS;KOELING_BAK:0310TT120.MEAS;KOELING_BAK:0310TT121.MEAS;KrachtMeting_MP1.KrachtMeting;KrachtMeting_MP1.KrachtMeting.Average
3-1-2019 04:00;1;13.24199009;9.709278107;15.7798996;;
3-1-2019 05:00;1;13.7111437;9.709278107;15.7798996;;
3-1-2019 06:00;1;13.79072213;9.709278107;15.7798996;;
3-1-2019 07:00;1;13.22795963;9.709278107;15.7798996;;
3-1-2019 08:00;1;13.22795963;9.709278107;15.7798996;;
3-1-2019 09:00;1;13.22795963;9.709278107;15.7798996;;
3-1-2019 10:00;1;13.22795963;9.709278107;15.7798996;;
3-1-2019 11:00;1;13.22795963;9.709278107;15.7798996;;
3-1-2019 12:00;1;13.22795963;9.709278107;15.7798996;;
3-1-2019 13:00;1;13.22795963;9.709278107;15.7798996;;
3-1-2019 14:00;1;13.22795963;9.709278107;15.7798996;;
3-1-2019 15:00;1;13.22795963;9.709278107;15.7798996;;
3-1-2019 16:00;1;13.71749385;9.709278107;15.7798996;;
3-1-2019 17:00;1;14.2389698;9.709278107;15.7798996;;
3-1-2019 18:00;1;14.2389698;9.709278107;15.7798996;;
3-1-2019 19:00;1;13.70642587;9.709278107;15.7798996;;
3-1-2019 20:00;1;13.22943974;9.709278107;15.7798996;;
3-1-2019 21:00;1;13.22943974;9.709278107;15.7798996;;
3-1-2019 22:00;1;13.22943974;9.709278107;15.7798996;;
3-1-2019 23:00;1;13.22943974;9.709278107;15.7798996;;
3-2-2019 00:00;1;13.56083012;13.93044458;18.09885025;;
3-2-2019 01:00;1;13.56083012;13.93134022;18.09885025;;
3-2-2019 02:00;1;13.56083012;13.93134022;18.09885025;;
3-2-2019 03:00;1;13.56083012;13.93134022;18.09885025;;
3-2-2019 04:00;1;13.56083012;13.93134022;18.09885025;;
3-2-2019 05:00;1;13.56083012;13.93134022;18.09885025;;
3-2-2019 06:00;1;13.56083012;13.93134022;18.09885025;;
3-2-2019 07:00;1;13.56083012;13.93134022;18.09885025;;
3-2-2019 08:00;1;13.56083012;13.93134022;18.09885025;;
3-2-2019 09:00;1;13.56083012;13.93134022;18.09885025;;
3-2-2019 10:00;1;13.56083012;13.93134022;18.09885025;;
3-2-2019 11:00;1;13.56083012;13.93134022;18.09885025;;
3-2-2019 12:00;1;13.56083012;13.93134022;18.09885025;;
3-2-2019 13:00;1;13.56083012;13.93134022;18.09885025;;
3-2-2019 14:00;1;13.56083012;13.93134022;18.09885025;;
3-2-2019 15:00;1;13.56083012;13.93134022;18.09885025;;
3-2-2019 16:00;1;13.56083012;13.93134022;18.09885025;;
3-2-2019 17:00;1;13.56083012;13.93134022;18.09885025;;
3-2-2019 18:00;1;13.56083012;14.12071032;17.89695758;;
3-2-2019 19:00;1;13.56083012;14.93772984;17.06777;;
3-2-2019 20:00;1;13.56083012;14.93772984;17.06777;;
3-2-2019 21:00;1;13.56083012;14.93772984;17.06777;;
3-2-2019 22:00;1;13.56083012;14.93772984;17.06777;;
3-2-2019 23:00;1;13.56083012;14.93772984;17.06777;;
3-3-2019 00:00;1;14.07244301;13.08519936;17.77654457;;
3-3-2019 01:00;1;13.38885083;13.08519936;17.77654457;;
3-3-2019 02:00;1;12.99434471;13.88785249;17.77654457;;
3-3-2019 03:00;1;13.59841487;14.15128803;17.77654457;;
3-3-2019 04:00;1;13.99537563;14.15128803;17.77654457;;
3-3-2019 05:00;1;13.61665306;14.15128803;17.77654457;;
3-3-2019 06:00;1;12.95958233;14.15128803;17.77654457;;
3-3-2019 07:00;1;13.46260771;14.15128803;17.77654457;;
3-3-2019 08:00;1;13.98959637;14.15128803;17.77654457;;
3-3-2019 09:00;1;13.67169398;14.15128803;17.77654457;;
3-3-2019 10:00;1;12.9775095;14.15128803;17.77654457;;
3-3-2019 11:00;1;13.62141584;14.15128803;17.77654457;;
3-3-2019 12:00;1;13.99355888;14.15128803;17.77654457;;
3-3-2019 13:00;1;13.35393458;14.15128803;17.77654457;;
3-3-2019 14:00;1;12.98773861;14.15128803;17.77654457;;
3-3-2019 15:00;1;13.60952883;14.15128803;17.77654457;;
3-3-2019 16:00;1;13.92034865;14.15128803;17.77654457;;
3-3-2019 17:00;1;12.99036407;14.15128803;17.77654457;;
3-3-2019 18:00;1;13.40809354;14.89680462;17.77654457;;
3-3-2019 19:00;1;14.04695892;15.18692112;17.77654457;;
3-3-2019 20:00;1;13.44245855;15.18692112;17.77654457;;
3-3-2019 21:00;1;12.95623779;15.18692112;17.77654457;;
3-3-2019 22:00;1;13.67948248;15.18692112;17.77654457;;
3-3-2019 23:00;1;13.84895868;15.18692112;17.77654457;;
3-4-2019 00:00;1;12.46717644;18.3665638;15.72511292;;
3-4-2019 01:00;1;12.46717644;17.45166834;15.72511292;;
3-4-2019 02:00;1;12.46717644;17.28601265;15.72511292;;
3-4-2019 03:00;1;12.46717644;16.81267771;15.72511292;;
3-4-2019 04:00;1;12.46717644;16.04183172;15.72511292;;
3-4-2019 05:00;1;12.46717644;15.24363804;15.72511292;;
3-4-2019 06:00;1;12.46717644;14.54339193;15.72511292;;
3-4-2019 07:00;1;12.85047773;14.14833641;15.72511292;;
3-4-2019 08:00;1;13.47252464;14.14833641;15.72511292;;
3-4-2019 09:00;1;13.47252464;14.14833641;15.72511292;;
3-4-2019 10:00;1;13.47252464;14.14833641;15.72511292;;
3-4-2019 11:00;1;13.47252464;14.14833641;15.72511292;-6;-6
3-4-2019 12:00;1;13.47252464;14.14833641;15.72511292;;
3-4-2019 13:00;1;13.47252464;14.14833641;15.72511292;;
3-4-2019 14:00;1;13.47252464;14.76242931;15.72511292;;
3-4-2019 15:00;1;13.47252464;15.16398621;15.72511292;;
3-4-2019 16:00;1;13.47252464;15.16398621;15.72511292;;
3-4-2019 17:00;1;13.47252464;15.18285622;15.72511292;;
3-4-2019 18:00;1;13.47252464;16.32786369;16.85375689;;
3-4-2019 19:00;1;13.47252464;16.32786369;16.91921806;;
3-4-2019 20:00;1;13.47252464;16.32786369;16.91921806;;
3-4-2019 21:00;1;13.47252464;16.32786369;16.91921806;;
3-4-2019 22:00;1;13.47252464;16.32786369;16.91921806;;
3-4-2019 23:00;1;13.47252464;16.31637598;16.91921806;;
3-5-2019 00:00;1;13.72492524;13.95302245;18.70957947;(null);(null)
3-5-2019 01:00;1;13.78282875;13.86760294;18.70957947;(null);(null)
3-5-2019 02:00;1;13.79336135;13.68762184;18.70957947;(null);(null)
3-5-2019 03:00;1;13.67584625;13.63338604;18.70957947;(null);(null)
3-5-2019 04:00;1;13.66683249;13.68866713;18.70957947;(null);(null)
3-5-2019 05:00;1;13.62285398;13.71729751;18.70957947;(null);(null)
3-5-2019 06:00;1;13.67648063;13.65261512;18.70957947;(null);(null)
3-5-2019 07:00;1;13.6186103;13.74903132;18.70957947;(null);(null)
3-5-2019 08:00;1;13.64156228;13.65273306;18.70957947;(null);(null)
3-5-2019 09:00;1;13.74934006;13.61611691;18.70957947;(null);(null)
3-5-2019 10:00;1;13.61101994;13.60497537;18.70957947;(null);(null)
3-5-2019 11:00;1;13.69514013;13.48513934;18.70957947;(null);(null)
3-5-2019 12:00;1;13.65880162;13.50741862;18.70957947;(null);(null)
3-5-2019 13:00;1;13.64114252;13.47225652;18.70957947;(null);(null)
3-5-2019 14:00;1;13.64134706;13.64672706;18.70957947;(null);(null)
3-5-2019 15:00;1;13.69774656;13.75188053;18.70957947;(null);(null)
3-5-2019 16:00;1;13.7734603;13.79076753;18.70957947;(null);(null)
3-5-2019 17:00;1;13.84653635;13.80041359;18.70957947;(null);(null)
3-5-2019 18:00;1;13.81546544;13.75692775;18.70957947;(null);(null)
3-5-2019 19:00;1;13.78001709;13.80268811;18.70957947;(null);(null)
3-5-2019 20:00;1;13.61943526;13.89631754;18.70957947;(null);(null)
3-5-2019 21:00;1;13.61353472;13.74726112;18.70957947;(null);(null)
3-5-2019 22:00;1;13.71105692;13.80046936;18.70957947;(null);(null)
3-5-2019 23:00;1;13.73132997;13.6829728;18.70957947;(null);(null)
3-6-2019 00:00;1;13.69935989;24.15257072;22.20030975;(null);(null)
3-6-2019 01:00;1;13.69935989;23.81534495;22.20030975;(null);(null)
3-6-2019 02:00;1;13.69935989;23.06978989;22.20030975;(null);(null)
3-6-2019 03:00;1;13.69935989;23.06978989;22.20030975;(null);(null)
3-6-2019 04:00;1;13.69935989;22.32107322;22.20030975;(null);(null)
3-6-2019 05:00;1;13.69935989;22.04610062;22.20030975;(null);(null)
3-6-2019 06:00;1;13.69935989;22.04610062;22.20030975;(null);(null)
3-6-2019 07:00;1;13.69935989;21.35741318;22.20030975;(null);(null)
3-6-2019 08:00;1;13.69935989;21.03651047;22.20030975;(null);(null)
3-6-2019 09:00;1;13.69935989;21.03651047;22.20030975;(null);(null)
3-6-2019 10:00;1;13.69935989;20.31084919;21.30794579;(null);(null)
3-6-2019 11:00;1;13.69935989;20.90338273;18.33476508;(null);(null)
3-6-2019 12:00;1;13.69935989;20.97740936;18.13434982;(null);(null)
3-6-2019 13:00;1;13.69935989;20.97740936;18.13434982;(null);(null)
3-6-2019 14:00;1;13.69935989;20.97740936;18.13434982;(null);(null)
3-6-2019 15:00;1;13.69935989;20.97740936;18.13434982;(null);(null)
3-6-2019 16:00;1;13.69935989;20.5523842;18.13434982;(null);(null)
3-6-2019 17:00;1;13.69935989;19.96632004;18.13434982;(null);(null)
3-6-2019 18:00;1;13.69935989;19.96632004;18.13434982;(null);(null)
3-6-2019 19:00;1;13.69935989;19.96632004;18.13434982;(null);(null)
3-6-2019 20:00;1;13.69935989;19.96632004;18.13434982;(null);(null)
3-6-2019 21:00;1;13.69935989;19.96632004;18.13434982;(null);(null)
3-6-2019 22:00;1;13.69935989;19.96632004;18.13434982;(null);(null)
3-6-2019 23:00;1;13.69935989;19.96632004;18.13434982;(null);(null)
3-7-2019 00:00;1;13.15578173;19.38456819;20.60701942;(null);(null)
3-7-2019 01:00;1;13.86054039;19.05227089;20.60701942;(null);(null)
3-7-2019 02:00;1;13.86054039;18.61620396;20.60701942;(null);(null)
3-7-2019 03:00;1;13.86054039;17.99914932;20.60701942;(null);(null)
3-7-2019 04:00;1;13.86054039;17.94952556;20.60701942;(null);(null)
3-7-2019 05:00;1;13.75707065;16.94215012;20.60701942;(null);(null)
3-7-2019 06:00;1;12.85649967;16.94215012;20.60701942;(null);(null)
3-7-2019 07:00;1;12.85649967;16.94215012;20.60701942;(null);(null)
3-7-2019 08:00;1;13.7527594;16.11851474;20.60701942;(null);(null)
3-7-2019 09:00;1;13.87469959;15.91073036;20.60701942;(null);(null)
3-7-2019 10:00;1;13.87469959;15.91073036;20.60701942;(null);(null)
3-7-2019 11:00;1;13.87469959;15.91073036;20.60701942;(null);(null)
3-7-2019 12:00;1;13.87469959;16.91131473;20.60701942;(null);(null)
3-7-2019 13:00;1;13.87469959;16.99426079;20.60701942;(null);(null)
3-7-2019 14:00;1;13.87469959;16.99426079;20.60701942;(null);(null)
3-7-2019 15:00;1;13.87469959;16.99426079;20.60701942;(null);(null)
3-7-2019 16:00;1;13.87469959;17.95371863;20.60701942;(null);(null)
3-7-2019 17:00;1;13.87469959;18.01263046;20.60701942;(null);(null)
3-7-2019 18:00;1;13.87469959;18.01263046;20.60701942;(null);(null)
3-7-2019 19:00;1;13.87469959;18.01263046;20.60701942;(null);(null)
3-7-2019 20:00;1;13.87469959;18.9123942;20.60701942;(null);(null)
3-7-2019 21:00;1;13.87469959;19.05161095;20.60701942;(null);(null)
3-7-2019 22:00;1;13.87469959;19.05161095;20.60701942;(null);(null)
3-7-2019 23:00;1;13.87469959;19.05161095;20.60701942;(null);(null)
3-8-2019 00:00;1;(null);20.21629906;;1;
3-8-2019 01:00;1;(null);20.21629906;;0.999309722;
3-8-2019 02:00;1;(null);20.21629906;;0.999722222;
3-8-2019 03:00;1;31.01925954;20.21629906;;0.997230833;
3-8-2019 04:00;1;18.90572929;20.0967964;;0.982180556;
3-8-2019 05:00;1;18.90572929;19.21200943;;0.956816667;
3-8-2019 06:00;1;18.90572929;19.21200943;;0.968900556;
3-8-2019 07:00;1;18.68344551;19.21200943;;0.973909444;
3-8-2019 08:00;1;17.90571976;19.21200943;;0.979686111;
3-8-2019 09:00;1;17.90571976;19.21200943;;0.977780556;
3-8-2019 10:00;1;17.90571976;19.21200943;;0.9046925;
3-8-2019 11:00;1;17.90571976;19.21200943;;0.619361389;
3-8-2019 12:00;1;17.90571976;19.21200943;;0.234973611;
3-8-2019 13:00;1;17.97537638;19.21200943;;0.067359722;
3-8-2019 14:00;1;18.90822983;19.21200943;;0.019142222;
3-8-2019 15:00;1;18.90822983;19.21200943;;0;
3-8-2019 16:00;1;18.90822983;19.21200943;;0.000698611;
3-8-2019 17:00;1;19.22487849;19.21200943;;0;
3-8-2019 18:00;1;19.90913963;19.21200943;;0.002200556;
3-8-2019 19:00;1;19.90913963;19.21200943;;0.087183056;
3-8-2019 20:00;1;19.90913963;19.21200943;;0.131966389;
3-8-2019 21:00;1;19.90913963;19.21200943;;0.831013611;
3-8-2019 22:00;1;19.90913963;19.21200943;;0.979430833;
3-8-2019 23:00;1;19.90913963;19.21200943;;0.997361111;
3-9-2019 00:00;1;12.97618721;18.75244713;15.2418108;24.25743;395.4473114
3-9-2019 01:00;1;13.99427986;18.75244713;15.2418108;14.38528694;403.4198256
3-9-2019 02:00;1;13.99427986;18.75244713;15.2418108;18.99334333;595.2972483
3-9-2019 03:00;1;13.99427986;18.75244713;15.2418108;12.8566075;577.7443025
3-9-2019 04:00;1;13.17782668;17.82356659;15.2418108;13.85476833;278.3484289
3-9-2019 05:00;1;12.92720795;17.72893524;15.2418108;28.92447111;604.1107564
3-9-2019 06:00;1;13.61869374;17.72893524;15.2418108;23.08594611;475.7501308
3-9-2019 07:00;1;13.99102497;17.72893524;15.2418108;19.42040917;398.4793597
3-9-2019 08:00;1;13.99102497;17.72893524;15.2418108;15.26984278;284.0060919
3-9-2019 09:00;1;13.30023718;17.72893524;15.2418108;-3.149708611;279.1736317
3-9-2019 10:00;1;12.99062347;17.72893524;15.2418108;-6;279
3-9-2019 11:00;1;13.37343492;17.72893524;15.2418108;-6;279
3-9-2019 12:00;1;14.01227283;17.72893524;15.2418108;-5.711613333;279
3-9-2019 13:00;1;14.01227283;17.72893524;15.2418108;-6;279
3-9-2019 14:00;1;13.21517182;17.72893524;15.2418108;-5.44167;279
3-9-2019 15:00;1;13.0111866;17.72893524;15.30579404;-4.611537778;254.7681125
3-9-2019 16:00;1;13.46287116;18.6738181;16.24321365;20.9479175;427.1064961
3-9-2019 17:00;1;14.01305866;18.75724983;16.24321365;17.80210611;437.0751081
3-9-2019 18:00;1;14.01305866;18.75724983;16.24321365;18.31547444;315.0317942
3-9-2019 19:00;1;13.0613781;18.75724983;16.24321365;32.61643472;440.6039614
3-9-2019 20:00;1;12.98930836;18.75724983;16.24321365;31.63077167;447.4677808
3-9-2019 21:00;1;13.68435856;18.75724983;16.24321365;6.778161389;418.0478333
3-9-2019 22:00;1;13.99083805;18.75724983;16.24321365;3.984521111;418
3-9-2019 23:00;1;13.87922871;19.07718822;16.24321365;3.599075;418
3-10-2019 00:00;1;13.81329346;15.13437271;17.27720833;13.48611889;157.9986572
3-10-2019 01:00;1;13.81329346;15.13437271;17.27720833;7.940220556;155.7609356
3-10-2019 02:00;1;13.81329346;15.13437271;17.27720833;7.9085525;338.4553114
3-10-2019 03:00;1;13.81329346;15.13437271;17.27720833;12.37607944;427.8421919
3-10-2019 04:00;1;13.81329346;15.13437271;17.27720833;5.844108611;417.2046733
3-10-2019 05:00;1;13.81329346;15.13437271;17.27720833;5;418
3-10-2019 06:00;1;13.81329346;15.13437271;17.27720833;5.4206325;418
3-10-2019 07:00;1;13.81329346;15.13437271;17.27720833;5;418
3-10-2019 08:00;1;13.81329346;15.13437271;17.27720833;7.312983056;440.6101733
3-10-2019 09:00;1;13.81329346;15.13437271;17.27720833;6.310543333;523.5554569
3-10-2019 10:00;1;13.81329346;15.13437271;17.27720833;4.187884436;523
3-10-2019 11:00;1;13.81329346;15.13437271;17.27720833;6.475950278;469.3272219
3-10-2019 12:00;1;13.84710223;14.9399109;17.27720833;5;-6
3-10-2019 13:00;1;13.84797547;15.00297106;17.27720833;7.743011389;61.4468625
3-10-2019 14:00;1;13.8900539;15.08456278;17.27720833;23.6334325;454.7782906
3-10-2019 15:00;1;13.90955094;15.12545816;17.27720833;26.86172694;443.2754917
3-10-2019 16:00;1;13.7443511;15.22370003;17.27720833;8.542274722;121.7719272
3-10-2019 17:00;1;13.64228881;15.35147638;17.27720833;8.732820556;465.0936531
3-10-2019 18:00;1;13.70658174;15.43094591;17.27720833;5.000138889;493
3-10-2019 19:00;1;13.65925269;15.39734178;17.27720833;10.13015417;494.1984214
3-10-2019 20:00;1;13.6131922;15.37756005;17.27720833;6.611346111;534.2538636
3-10-2019 21:00;1;13.63636508;15.57184076;17.27720833;5;435.0514522
3-10-2019 22:00;1;13.6787049;15.68195914;17.27720833;12.09953056;191.6886972
3-10-2019 23:00;1;13.85350805;15.64493065;17.27720833;19.62643028;399.9501528
3-11-2019 00:00;1;13.69127728;15.5152998;15.82993031;23.39424861;263.7831831
3-11-2019 01:00;1;14.15884972;15.5152998;15.82993031;22.98465139;269.8476936
3-11-2019 02:00;1;13.58699527;15.5152998;15.82993031;17.29231222;266.7468222
3-11-2019 03:00;1;13.15633011;15.5152998;15.82993031;16.55816056;288.3633172
3-11-2019 04:00;1;13.15633011;14.95871851;16.49607345;8.417328889;315.9330847
3-11-2019 05:00;1;13.15633011;14.51519966;16.9363308;4.975405556;309
3-11-2019 06:00;1;13.15633011;14.51519966;16.9363308;3.595918611;309
3-11-2019 07:00;1;13.77241308;14.51519966;16.9363308;5.72548;307.8850192
3-11-2019 08:00;1;14.16098976;14.51519966;16.9363308;21.92741417;312.5233858
3-11-2019 09:00;1;14.16098976;14.51519966;16.9363308;37.9822125;315.5369628
3-11-2019 10:00;1;13.46980934;14.51519966;16.9363308;39.13063194;317.2555433
3-11-2019 11:00;1;13.13677979;14.51519966;16.9363308;24.09911667;317.7554778
3-11-2019 12:00;1;13.13677979;14.51519966;16.9363308;13.99980694;297.0059778
3-11-2019 13:00;1;13.13677979;14.51519966;16.9363308;24.43336556;485.9090736
3-11-2019 14:00;1;14.1276025;14.51519966;16.9363308;25.91435306;482.1880261
3-11-2019 15:00;1;14.04982626;14.51519966;16.9363308;24.16123306;419.9125156
3-11-2019 16:00;1;13.11658955;14.51519966;16.9363308;14.53742972;159.2397114
3-11-2019 17:00;1;13.11658955;14.51519966;16.9363308;20.98321472;157.8680011
3-11-2019 18:00;1;13.11658955;14.51519966;16.9363308;21.68934944;259.5366922
3-11-2019 19:00;1;13.11658955;14.51519966;16.9363308;21.62588611;253.511595
3-11-2019 20:00;1;13.63798965;14.51519966;16.9363308;23.13533111;246.3079464
3-11-2019 21:00;1;14.1222496;14.51519966;16.9363308;25.86399222;256.1266142
3-11-2019 22:00;1;13.77380664;14.51519966;16.9363308;25.97882972;255.9433125
3-11-2019 23:00;1;13.08827972;14.51519966;16.9363308;26.16668444;257.0038192
3-12-2019 00:00;1;13.69546032;8.980707169;14.92224979;4.266054167;-6
3-12-2019 01:00;1;13.69546032;8.980707169;14.92224979;6.441109167;102.0121567
3-12-2019 02:00;1;13.69546032;9.86093665;14.92224979;6.135944167;555.7999939
3-12-2019 03:00;1;13.69546032;9.995862007;14.92224979;4.999861111;153.775195
3-12-2019 04:00;1;13.69546032;9.995862007;14.92224979;4.979317778;-6
3-12-2019 05:00;1;13.69546032;9.995862007;14.92224979;4.6534575;-6
3-12-2019 06:00;1;13.69546032;9.995862007;14.92224979;4.586089444;-6
3-12-2019 07:00;1;13.69546032;9.995862007;14.92224979;4.669501389;-6
3-12-2019 08:00;1;13.69546032;9.995862007;14.92224979;4.171770833;-6
3-12-2019 09:00;1;13.69546032;9.995862007;14.92224979;22.42015861;324.3172186
3-12-2019 10:00;1;13.69546032;9.995862007;14.92224979;28.36994333;429.5829564
3-12-2019 11:00;1;13.69546032;9.995862007;14.92224979;21.35541306;547.9457497
3-12-2019 12:00;1;13.69546032;9.995862007;14.92224979;21.21781139;550.4064083
3-12-2019 13:00;1;13.69546032;9.995862007;14.92224979;21.09185917;583.002235
3-12-2019 14:00;1;13.69546032;9.995862007;14.92224979;25.47534194;603.32708
3-12-2019 15:00;1;13.69546032;9.995862007;14.92224979;20.58804556;565.7941069
3-12-2019 16:00;1;13.69546032;9.995862007;14.92224979;30.20948861;568.3149642
3-12-2019 17:00;1;13.69546032;9.995862007;14.92224979;10.03461833;395.8252211
3-12-2019 18:00;1;13.69546032;9.995862007;14.92224979;6.464450278;325.8746019
3-12-2019 19:00;1;13.69546032;9.995862007;14.92224979;4.296382222;333
3-12-2019 20:00;1;13.69546032;9.995862007;14.92224979;4.003185556;333
3-12-2019 21:00;1;13.69546032;9.995862007;14.92224979;6.089383611;331.2184869
3-12-2019 22:00;1;13.69546032;9.728634571;14.92224979;9.259379167;349.3214964
3-12-2019 23:00;1;13.69546032;8.971605301;14.92224979;5;357
13-3-2019 00:00;1;13.40442848;14.86544532;16.72634506;-6;-6
13-3-2019 01:00;1;13.40442848;13.85246563;16.72634506;-6;-6
13-3-2019 02:00;1;13.40442848;13.85246563;16.72634506;-6;-6
13-3-2019 03:00;1;13.40442848;13.85246563;16.72634506;-6;-6
13-3-2019 04:00;1;13.40442848;13.85246563;16.72634506;-6;-6
13-3-2019 05:00;1;13.40442848;13.85246563;16.72634506;-6;-6
13-3-2019 06:00;1;13.40442848;13.85246563;16.72634506;-6;-6
13-3-2019 07:00;1;13.40442848;13.85246563;16.72634506;-6;-6
13-3-2019 08:00;1;13.40442848;14.64198731;16.72634506;-6;-6
13-3-2019 09:00;1;13.30845398;14.85843754;16.72634506;-6;-6
13-3-2019 10:00;1;12.39244843;14.85843754;16.72634506;-6;-6
13-3-2019 11:00;1;12.39244843;14.85843754;16.72634506;-6;-6
13-3-2019 12:00;1;12.39244843;14.85843754;16.72634506;-6;-6
13-3-2019 13:00;1;12.39244843;14.85843754;16.72634506;;
13-3-2019 14:00;1;12.39244843;14.85843754;16.72634506;;
13-3-2019 15:00;1;12.39244843;14.85843754;16.72634506;-6;-6
13-3-2019 16:00;1;12.39244843;14.85843754;16.72634506;-6;-6
13-3-2019 17:00;1;12.39244843;14.85843754;16.72634506;-6;-6
13-3-2019 18:00;1;12.39244843;14.09002122;16.72634506;-6;-6
13-3-2019 19:00;1;12.39244843;13.85741138;16.72634506;-6;-6
13-3-2019 20:00;1;12.39244843;13.85741138;16.72634506;-6;-6
13-3-2019 21:00;1;12.39244843;13.85741138;16.72634506;-6;-6
13-3-2019 22:00;1;12.39244843;13.85741138;16.72634506;-6;-6
13-3-2019 23:00;1;12.39244843;14.38532261;16.72634506;-6;-6
14-3-2019 00:00;1;12.91871967;14.8612299;16.72634506;-6;-6
14-3-2019 01:00;1;13.43157578;14.8612299;16.72634506;-6;-6
14-3-2019 02:00;1;13.43157578;14.8612299;16.72634506;-6;-6
14-3-2019 03:00;1;13.43157578;14.8612299;16.72634506;-6;-6
14-3-2019 04:00;1;13.43157578;14.8612299;16.72634506;-6;-6
14-3-2019 05:00;1;13.43157578;14.8612299;16.72634506;-6;-6
14-3-2019 06:00;1;13.43157578;14.8612299;16.72634506;-6;-6
14-3-2019 07:00;1;13.43157578;14.8612299;16.72634506;-6;-6
14-3-2019 08:00;1;13.43157578;15.13972279;16.72634506;-6;-6
14-3-2019 09:00;1;13.43157578;15.87775612;16.72634506;-6;-6
14-3-2019 10:00;1;13.43157578;15.87775612;16.72634506;-6;-6
14-3-2019 11:00;1;13.43157578;15.87775612;16.72634506;-6;-6
14-3-2019 12:00;1;13.64930004;16.10138226;16.72634506;-6;-6
14-3-2019 13:00;1;13.7929807;16.31420402;16.72634506;-6;-6
14-3-2019 14:00;1;13.71761132;16.33759471;16.72634506;-6;-6
14-3-2019 15:00;1;13.84299212;16.36667595;16.72634506;-6;-6
14-3-2019 16:00;1;13.74598179;16.49188836;16.72634506;-6;-6
14-3-2019 17:00;1;13.77717998;16.5970861;16.72634506;-6;-6
14-3-2019 18:00;1;13.65222958;16.79701675;16.72634506;-6;-6
14-3-2019 19:00;1;13.83156965;16.81995351;16.72634506;-6;-6
14-3-2019 20:00;1;13.65837314;16.77954914;16.72634506;-6;-6
14-3-2019 21:00;1;13.72880868;16.68611724;16.72634506;-6;-6
14-3-2019 22:00;1;13.80899104;16.80805965;16.72634506;-6;-6
14-3-2019 23:00;1;13.82742877;16.71845141;16.72634506;-6;-6
15-3-2019 00:00;1;13.87023265;16.84603623;16.72634506;-6;-6
15-3-2019 01:00;1;13.73914661;16.72858938;16.72634506;-6;-6
15-3-2019 02:00;1;13.69034471;16.67511931;16.72634506;-6;-6
15-3-2019 03:00;1;13.74344788;16.76544721;16.72634506;-6;-6
15-3-2019 04:00;1;13.78253848;16.75040804;16.72634506;-6;-6
15-3-2019 05:00;1;13.80985003;16.86320135;16.72634506;-6;-6
15-3-2019 06:00;1;13.96080849;16.89333494;16.72634506;-6;-6
15-3-2019 07:00;1;13.71568382;16.90182175;16.72634506;-6;-6
15-3-2019 08:00;1;13.7479542;17.05905751;16.72634506;-6;-6
15-3-2019 09:00;1;13.69085612;17.0094307;16.72634506;-6;-6
15-3-2019 10:00;1;13.60256941;17.11222284;16.72634506;-6;-6
15-3-2019 11:00;1;13.70712718;17.01815856;16.72634506;-6;-6
15-3-2019 12:00;1;13.5769984;16.92430331;16.72634506;-6;-6
15-3-2019 13:00;1;13.70517927;16.64133131;16.72634506;-6;-6
15-3-2019 14:00;1;13.86221687;16.6400617;16.72634506;-6;-6
15-3-2019 15:00;1;13.79269971;16.49037721;16.72634506;-6;-6
15-3-2019 16:00;1;13.67128767;16.46616625;16.72634506;-6;-6
15-3-2019 17:00;1;13.63713114;16.35113955;16.72634506;-6;-6
15-3-2019 18:00;1;13.65326625;16.20010785;16.72634506;-6;-6
15-3-2019 19:00;1;13.69447961;16.04989559;16.72634506;-6;-6
15-3-2019 20:00;1;13.74014992;15.83649271;16.72634506;-6;-6
15-3-2019 21:00;1;13.74907141;15.66762227;16.72634506;-6;-6
15-3-2019 22:00;1;13.76849773;15.6245151;16.72634506;-6;-6
15-3-2019 23:00;1;13.8005818;15.48388842;16.72634506;-6;-6
16-3-2019 00:00;1;13.69348287;15.44378507;16.72634506;-6;-6
16-3-2019 01:00;1;13.7769462;15.22837895;16.72634506;-6;-6
16-3-2019 02:00;1;13.77026504;14.98992977;16.72634506;-6;-6
16-3-2019 03:00;1;13.81329733;15.00327958;16.72634506;-6;-6
16-3-2019 04:00;1;13.5922444;14.87028005;16.72634506;-6;-6
16-3-2019 05:00;1;13.82684843;14.68382027;16.72634506;-6;-6
16-3-2019 06:00;1;13.48770002;14.59184503;16.72634506;-6;-6
16-3-2019 07:00;1;13.77815688;14.29394447;16.72634506;-6;-6
16-3-2019 08:00;1;13.71152596;14.36194418;16.72634506;-6;-6
16-3-2019 09:00;1;13.84516099;14.48771592;16.72634506;-6;-6
16-3-2019 10:00;1;13.86035355;14.37529844;16.72634506;-6;-6
16-3-2019 11:00;1;13.67140011;14.37788281;16.72634506;-6;-6
16-3-2019 12:00;1;13.67854231;14.41937341;16.72634506;-6;-6
16-3-2019 13:00;1;13.81927079;14.34142967;16.72634506;-6;-6
16-3-2019 14:00;1;13.7795345;14.39921842;16.72634506;-6;-6
16-3-2019 15:00;1;13.78854213;14.43283076;16.72634506;-6;-6
16-3-2019 16:00;1;13.67108998;14.52967146;16.72634506;-6;-6
16-3-2019 17:00;1;13.53427088;14.64189951;16.72634506;-6;-6
